Source;Target;Weight;Type;Category
2210405120212992483;27;1188.4250919306348;"undirected";u2l_2
1593582821572608445;244;1188.4250919306348;"undirected";u2l_2
2253783719477248151;244;1188.4250919306348;"undirected";u2l_2
1969264978296832448;27;1188.4250919306348;"undirected";u2l_2
2064600065376256596;27;1188.4250919306348;"undirected";u2l_2
1561197367263232364;27;1188.4250919306348;"undirected";u2l_2
1863199913672704310;99;1188.4250919306348;"undirected";u2l_2
1968445352574976298;27;1188.4250919306348;"undirected";u2l_2
1842083983785984171;27;1188.4250919306348;"undirected";u2l_2
1691673490882560461;27;1188.4250919306348;"undirected";u2l_2
2064197781291008405;27;1188.4250919306348;"undirected";u2l_2
2306782122737664314;406;1188.4250919306348;"undirected";u2l_2
2023588035035136922;406;1188.4250919306348;"undirected";u2l_2
2399483530838016158;166;1188.4250919306348;"undirected";u2l_2
2226211866542080354;166;1188.4250919306348;"undirected";u2l_2
1315565478084608462;115;1188.4250919306348;"undirected";u2l_2
1310057685843968437;115;1188.4250919306348;"undirected";u2l_2
1316961904492544367;426;1188.4250919306348;"undirected";u2l_2
1399451751022592237;426;1188.4250919306348;"undirected";u2l_2
2041756350676992260;101;1188.4250919306348;"undirected";u2l_2
1624149902491648398;101;1188.4250919306348;"undirected";u2l_2
1774365645471744197;184;1188.4250919306348;"undirected";u2l_2
2417702136184832711;157;1188.4250919306348;"undirected";u2l_2
2072128966885376622;157;1188.4250919306348;"undirected";u2l_2
2434278604406784399;454;1188.4250919306348;"undirected";u2l_2
2261196203884544154;454;17989.098332504735;"undirected";u2l_2
1593101281918976994;345;1188.4250919306348;"undirected";u2l_2
2076386898477056745;345;1188.4250919306348;"undirected";u2l_2
1271414195748864958;248;1188.4250919306348;"undirected";u2l_2
2415486453153792557;248;1188.4250919306348;"undirected";u2l_2
2480756425228288423;157;1188.4250919306348;"undirected";u2l_2
1777892191109120377;157;1188.4250919306348;"undirected";u2l_2
2331370676289536579;145;1188.4250919306348;"undirected";u2l_2
1755422256005120034;145;1188.4250919306348;"undirected";u2l_2
2227973457444864424;455;1188.4250919306348;"undirected";u2l_2
1545032578367488130;455;1188.4250919306348;"undirected";u2l_2
1852626710822913012;72;1188.4250919306348;"undirected";u2l_2
2304696194695169005;72;1188.4250919306348;"undirected";u2l_2
1399613307224064618;456;1188.4250919306348;"undirected";u2l_2
1920034704195584789;456;1188.4250919306348;"undirected";u2l_2
1790274825093120003;286;1188.4250919306348;"undirected";u2l_2
1786995542065152101;286;1188.4250919306348;"undirected";u2l_2
2312753226186752306;457;1188.4250919306348;"undirected";u2l_2
2322944856424448454;457;1188.4250919306348;"undirected";u2l_2
1761138664538112783;371;1188.4250919306348;"undirected";u2l_2
2383703745495040997;371;1188.4250919306348;"undirected";u2l_2
1987069035413504853;454;1188.4250919306348;"undirected";u2l_2
1999404198264832535;159;1188.4250919306348;"undirected";u2l_2
2140069829804032960;159;10235.98102165468;"undirected";u2l_2
2484326197362688402;458;1188.4250919306348;"undirected";u2l_2
2081445212323840573;458;1188.4250919306348;"undirected";u2l_2
2484326197362688402;444;1188.4250919306348;"undirected";u2l_2
2081445212323840573;444;1188.4250919306348;"undirected";u2l_2
2135972942708736092;143;1188.4250919306348;"undirected";u2l_2
2192296086863872901;143;1188.4250919306348;"undirected";u2l_2
1297358365130752133;459;4623.710181180928;"undirected";u2l_2
1882220050513920548;459;10235.98102165468;"undirected";u2l_2
2245079330717696530;172;1188.4250919306348;"undirected";u2l_2
1591022459027456011;172;1188.4250919306348;"undirected";u2l_2
1967873962541056015;345;1188.4250919306348;"undirected";u2l_2
1512712337096704181;460;1188.4250919306348;"undirected";u2l_2
1809141123252224605;460;1188.4250919306348;"undirected";u2l_2
1826190985789440434;169;1188.4250919306348;"undirected";u2l_2
2385908355563520721;169;1188.4250919306348;"undirected";u2l_2
2230904646795264528;157;1188.4250919306348;"undirected";u2l_2
1578633466478592916;157;1188.4250919306348;"undirected";u2l_2
2540277935898624504;180;1188.4250919306348;"undirected";u2l_2
2275288595562496110;180;1188.4250919306348;"undirected";u2l_2
1593093673451520488;345;1188.4250919306348;"undirected";u2l_2
1655888116973568038;272;1188.4250919306348;"undirected";u2l_2
1598612932919296080;148;1188.4250919306348;"undirected";u2l_2
2256137051176960037;148;1188.4250919306348;"undirected";u2l_2
2086536099135488699;454;1188.4250919306348;"undirected";u2l_2
2541179895808000554;461;1188.4250919306348;"undirected";u2l_2
2534429473898496510;461;1188.4250919306348;"undirected";u2l_2
1991758107901952512;76;1188.4250919306348;"undirected";u2l_2
2083472705323008187;76;1188.4250919306348;"undirected";u2l_2
1811088748314625023;462;1188.4250919306348;"undirected";u2l_2
1877886210408448895;462;1188.4250919306348;"undirected";u2l_2
2133012116406272349;148;1188.4250919306348;"undirected";u2l_2
1947301723504640270;148;1188.4250919306348;"undirected";u2l_2
2355655939719168223;349;1188.4250919306348;"undirected";u2l_2
2239583945228288918;56;1188.4250919306348;"undirected";u2l_2
2126636824657920363;56;1188.4250919306348;"undirected";u2l_2
1806001082728448481;29;1188.4250919306348;"undirected";u2l_2
2019830257418240601;29;1188.4250919306348;"undirected";u2l_2
1394544633446400007;463;1188.4250919306348;"undirected";u2l_2
1759717852446720638;463;1188.4250919306348;"undirected";u2l_2
2274851926573056652;192;1188.4250919306348;"undirected";u2l_2
2028586764599296173;192;1188.4250919306348;"undirected";u2l_2
2173644193136640753;76;10235.98102165468;"undirected";u2l_2
1612019220348928332;76;10235.98102165468;"undirected";u2l_2
2027800609423360256;464;1188.4250919306348;"undirected";u2l_2
2028011398365184349;464;1188.4250919306348;"undirected";u2l_2
2407105445232640589;364;1188.4250919306348;"undirected";u2l_2
2472718091943936910;364;4623.710181180928;"undirected";u2l_2
2092235881447424978;76;1188.4250919306348;"undirected";u2l_2
1962677840642048461;76;1188.4250919306348;"undirected";u2l_2
1595356349464576373;465;1188.4250919306348;"undirected";u2l_2
1938821386076160774;465;1188.4250919306348;"undirected";u2l_2
1968261985992704296;126;1188.4250919306348;"undirected";u2l_2
1892513803665408914;126;1188.4250919306348;"undirected";u2l_2
2333728529448960884;120;1188.4250919306348;"undirected";u2l_2
2238315554144256399;122;1188.4250919306348;"undirected";u2l_2
2498143048433664764;122;1188.4250919306348;"undirected";u2l_2
1386608867672064620;466;1188.4250919306348;"undirected";u2l_2
1367582305157120296;466;1188.4250919306348;"undirected";u2l_2
1794590109597696187;467;4623.710181180928;"undirected";u2l_2
2356853774221312278;467;1188.4250919306348;"undirected";u2l_2
1820681826205696194;330;4623.710181180928;"undirected";u2l_2
1867810267463680616;330;1188.4250919306348;"undirected";u2l_2
2506405953142784743;191;1188.4250919306348;"undirected";u2l_2
1625623999021056742;191;1188.4250919306348;"undirected";u2l_2
1780616878096384990;345;1188.4250919306348;"undirected";u2l_2
2389924493918208348;420;1188.4250919306348;"undirected";u2l_2
2117270121742336771;420;1188.4250919306348;"undirected";u2l_2
2303479796203520121;70;1188.4250919306348;"undirected";u2l_2
1930808721932288155;70;1188.4250919306348;"undirected";u2l_2
1430865586421760690;245;1188.4250919306348;"undirected";u2l_2
1801020053127168130;245;1188.4250919306348;"undirected";u2l_2
1616981719515136511;36;1188.4250919306348;"undirected";u2l_2
2316454162595840141;36;1188.4250919306348;"undirected";u2l_2
2408241547968512114;169;1188.4250919306348;"undirected";u2l_2
2049428982595584797;169;1188.4250919306348;"undirected";u2l_2
1628546883649536343;135;1188.4250919306348;"undirected";u2l_2
1393681026252800165;135;1188.4250919306348;"undirected";u2l_2
2161191262617600964;454;1188.4250919306348;"undirected";u2l_2
2380698946109440283;313;1188.4250919306348;"undirected";u2l_2
2206180877271040407;313;1188.4250919306348;"undirected";u2l_2
1656267307220992103;468;1188.4250919306348;"undirected";u2l_2
1658953213673472950;468;1188.4250919306348;"undirected";u2l_2
1489916278079488798;157;1188.4250919306348;"undirected";u2l_2
1489441826799616763;157;1188.4250919306348;"undirected";u2l_2
2008751548661760170;467;1188.4250919306348;"undirected";u2l_2
1680508924723201018;349;1188.4250919306348;"undirected";u2l_2
2104585774694400462;128;1188.4250919306348;"undirected";u2l_2
1966800329768960191;128;4623.710181180928;"undirected";u2l_2
1757645438451712179;101;1188.4250919306348;"undirected";u2l_2
1866759124549632373;101;10235.98102165468;"undirected";u2l_2
2308410091503616921;101;1188.4250919306348;"undirected";u2l_2
1345871018983424747;100;1188.4250919306348;"undirected";u2l_2
1547283862650880289;100;1188.4250919306348;"undirected";u2l_2
2313954676178944829;72;1188.4250919306348;"undirected";u2l_2
2266082651930624163;72;1188.4250919306348;"undirected";u2l_2
2297690968817665008;101;1188.4250919306348;"undirected";u2l_2
1836040201437184802;469;1188.4250919306348;"undirected";u2l_2
2038215661846528229;469;1188.4250919306348;"undirected";u2l_2
1806768363536384819;428;4623.710181180928;"undirected";u2l_2
2036430675116032629;428;4623.710181180928;"undirected";u2l_2
2222657806270464699;470;1188.4250919306348;"undirected";u2l_2
1513241012338688314;470;1188.4250919306348;"undirected";u2l_2
1467688303984640763;471;1188.4250919306348;"undirected";u2l_2
1332849944821760686;471;1188.4250919306348;"undirected";u2l_2
2389498738507776247;70;1188.4250919306348;"undirected";u2l_2
1906193316446208021;70;1188.4250919306348;"undirected";u2l_2
1779883269160960487;4;1188.4250919306348;"undirected";u2l_2
1493567461654528465;4;10235.98102165468;"undirected";u2l_2
1546723184869376498;373;1188.4250919306348;"undirected";u2l_2
2322280654831616580;373;1188.4250919306348;"undirected";u2l_2
2276285447405568399;167;1188.4250919306348;"undirected";u2l_2
2343954762694656799;167;1188.4250919306348;"undirected";u2l_2
1447227096563712671;166;1188.4250919306348;"undirected";u2l_2
2105488028205056681;166;4623.710181180928;"undirected";u2l_2
2045270741221376945;192;1188.4250919306348;"undirected";u2l_2
2279351248748544045;192;17989.098332504735;"undirected";u2l_2
2475060065468416380;192;1188.4250919306348;"undirected";u2l_2
2541670755205120648;472;1188.4250919306348;"undirected";u2l_2
2080835217915904134;472;1188.4250919306348;"undirected";u2l_2
2040026711982080062;70;1188.4250919306348;"undirected";u2l_2
1864042364796928373;70;1188.4250919306348;"undirected";u2l_2
2130611783335936915;259;1188.4250919306348;"undirected";u2l_2
2221342430593024000;259;1188.4250919306348;"undirected";u2l_2
1877269186347008271;9;1188.4250919306348;"undirected";u2l_2
1904927710380032573;9;1188.4250919306348;"undirected";u2l_2
1323263502319616615;36;1188.4250919306348;"undirected";u2l_2
1685891919642624774;148;1188.4250919306348;"undirected";u2l_2
2004678225166336656;148;1188.4250919306348;"undirected";u2l_2
2379272899526656714;116;1188.4250919306348;"undirected";u2l_2
2514877809688576389;116;1188.4250919306348;"undirected";u2l_2
2117192644558848496;364;1188.4250919306348;"undirected";u2l_2
2282923201921024384;101;1188.4250919306348;"undirected";u2l_2
1951220965048320282;101;17989.098332504735;"undirected";u2l_2
1304562367463424139;122;1188.4250919306348;"undirected";u2l_2
1344639588106240684;122;1188.4250919306348;"undirected";u2l_2
1458436357226496488;70;1188.4250919306348;"undirected";u2l_2
1407543511351296256;70;4623.710181180928;"undirected";u2l_2
2312927365300224605;70;1188.4250919306348;"undirected";u2l_2
1865010275942400661;199;1188.4250919306348;"undirected";u2l_2
1791838277074944423;199;1188.4250919306348;"undirected";u2l_2
2074757017108480715;230;1188.4250919306348;"undirected";u2l_2
1801559985881088530;439;1188.4250919306348;"undirected";u2l_2
2029223434780672437;439;1188.4250919306348;"undirected";u2l_2
2520028339503104577;70;1188.4250919306348;"undirected";u2l_2
2421472605765632870;70;1188.4250919306348;"undirected";u2l_2
2364871563804672320;159;1188.4250919306348;"undirected";u2l_2
2145827669671936494;159;1188.4250919306348;"undirected";u2l_2
1225677072236544557;458;1188.4250919306348;"undirected";u2l_2
1081445510545408826;458;1188.4250919306348;"undirected";u2l_2
2500891332575232603;143;1188.4250919306348;"undirected";u2l_2
1877597742956544066;143;4623.710181180928;"undirected";u2l_2
2481463442276352631;473;1188.4250919306348;"undirected";u2l_2
1991433745596416312;473;1188.4250919306348;"undirected";u2l_2
2225801487450112048;474;1188.4250919306348;"undirected";u2l_2
1799014026575872841;474;1188.4250919306348;"undirected";u2l_2
1691778516254720859;336;1188.4250919306348;"undirected";u2l_2
1927809995898880458;336;1188.4250919306348;"undirected";u2l_2
2105365923627008690;70;1188.4250919306348;"undirected";u2l_2
2232048156672000347;70;17989.098332504735;"undirected";u2l_2
1889500103966720058;475;1188.4250919306348;"undirected";u2l_2
1833111713218560033;475;1188.4250919306348;"undirected";u2l_2
1889500103966720058;100;1188.4250919306348;"undirected";u2l_2
1833111713218560033;100;1188.4250919306348;"undirected";u2l_2
2436585320611840301;476;1188.4250919306348;"undirected";u2l_2
1727018362208256264;476;1188.4250919306348;"undirected";u2l_2
1592306394202112493;86;1188.4250919306348;"undirected";u2l_2
1562331943272448953;86;1188.4250919306348;"undirected";u2l_2
2284404378435585002;109;1188.4250919306348;"undirected";u2l_2
2252559855124480963;109;1188.4250919306348;"undirected";u2l_2
2052421912100864423;202;1188.4250919306348;"undirected";u2l_2
2037362859180032655;202;1188.4250919306348;"undirected";u2l_2
1743690125017088184;147;1188.4250919306348;"undirected";u2l_2
2319920788406272032;148;1188.4250919306348;"undirected";u2l_2
2022636246794240629;148;1188.4250919306348;"undirected";u2l_2
2013321301590016177;392;1188.4250919306348;"undirected";u2l_2
1798320800399360550;392;4623.710181180928;"undirected";u2l_2
2541869993033728744;392;1188.4250919306348;"undirected";u2l_2
1994185511010304456;477;1188.4250919306348;"undirected";u2l_2
1963575002267648759;477;4623.710181180928;"undirected";u2l_2
2008548527570944709;477;1188.4250919306348;"undirected";u2l_2
2446347839995904703;72;1188.4250919306348;"undirected";u2l_2
2337275962720256168;72;1188.4250919306348;"undirected";u2l_2
2204259751821312983;355;1188.4250919306348;"undirected";u2l_2
2447665581260800552;355;1188.4250919306348;"undirected";u2l_2
2060456504066048575;478;1188.4250919306348;"undirected";u2l_2
2021390270070784214;478;1188.4250919306348;"undirected";u2l_2
2269272571117568861;479;1188.4250919306348;"undirected";u2l_2
2389252012769280789;479;1188.4250919306348;"undirected";u2l_2
1697344458326016129;224;88163.15659026007;"undirected";u2l_2
1860643619602432611;224;4623.710181180928;"undirected";u2l_2
2049736039202816763;224;1188.4250919306348;"undirected";u2l_2
1570080827637760222;224;4623.710181180928;"undirected";u2l_2
1869299631259648248;224;1188.4250919306348;"undirected";u2l_2
1694553283231744783;224;4623.710181180928;"undirected";u2l_2
1764277262221312986;224;1188.4250919306348;"undirected";u2l_2
1481963399544832642;126;1188.4250919306348;"undirected";u2l_2
1810927116615680157;126;1188.4250919306348;"undirected";u2l_2
1645229241270272473;192;1188.4250919306348;"undirected";u2l_2
2489464874074112001;192;1188.4250919306348;"undirected";u2l_2
2314140358017024728;480;1188.4250919306348;"undirected";u2l_2
1393522565447680620;480;1188.4250919306348;"undirected";u2l_2
1382104025792512538;206;1188.4250919306348;"undirected";u2l_2
1749460421967872062;206;1188.4250919306348;"undirected";u2l_2
1601174797025280617;82;1188.4250919306348;"undirected";u2l_2
1804788106788864737;82;1188.4250919306348;"undirected";u2l_2
2032195770253312113;317;1188.4250919306348;"undirected";u2l_2
1594293496053760355;317;1188.4250919306348;"undirected";u2l_2
1841616738320384224;243;10235.98102165468;"undirected";u2l_2
2282248019640320509;243;1188.4250919306348;"undirected";u2l_2
1724642708422656587;97;4623.710181180928;"undirected";u2l_2
1612043153047552195;97;4623.710181180928;"undirected";u2l_2
2340013199065088488;481;1188.4250919306348;"undirected";u2l_2
1120605210411008922;481;1188.4250919306348;"undirected";u2l_2
1542472249376768066;317;1188.4250919306348;"undirected";u2l_2
2099444346519552519;76;1188.4250919306348;"undirected";u2l_2
1762332464119808843;76;1188.4250919306348;"undirected";u2l_2
2428663698030592299;168;1188.4250919306348;"undirected";u2l_2
1996078551400448777;168;1188.4250919306348;"undirected";u2l_2
1845229871169536999;243;1188.4250919306348;"undirected";u2l_2
1784856237309952513;482;10235.98102165468;"undirected";u2l_2
2317870763606016843;482;10235.98102165468;"undirected";u2l_2
2542282595106816466;346;1188.4250919306348;"undirected";u2l_2
2175533995524096479;346;1188.4250919306348;"undirected";u2l_2
1610577554178048112;483;1188.4250919306348;"undirected";u2l_2
1786527508070400253;483;1188.4250919306348;"undirected";u2l_2
2003790609776640015;442;1188.4250919306348;"undirected";u2l_2
2383503106768896210;442;1188.4250919306348;"undirected";u2l_2
1686472218378240983;126;1188.4250919306348;"undirected";u2l_2
1807493508366336760;126;1188.4250919306348;"undirected";u2l_2
2020493578207232552;271;1188.4250919306348;"undirected";u2l_2
1822878257381376720;271;1188.4250919306348;"undirected";u2l_2
1786527508070400253;484;4623.710181180928;"undirected";u2l_2
1807706444791808152;484;1188.4250919306348;"undirected";u2l_2
1610577554178048112;484;1188.4250919306348;"undirected";u2l_2
2166248066514944274;360;1188.4250919306348;"undirected";u2l_2
2446479482421248570;360;1188.4250919306348;"undirected";u2l_2
1639420750987264898;126;4623.710181180928;"undirected";u2l_2
2115583759876096193;126;1188.4250919306348;"undirected";u2l_2
2027785006612480367;330;1188.4250919306348;"undirected";u2l_2
2351340982370304204;101;1188.4250919306348;"undirected";u2l_2
1811026773278720010;127;1188.4250919306348;"undirected";u2l_2
1525016495652864326;127;1188.4250919306348;"undirected";u2l_2
2373391369633792794;198;1188.4250919306348;"undirected";u2l_2
2042535098712064452;198;10235.98102165468;"undirected";u2l_2
1772835370434561010;233;1188.4250919306348;"undirected";u2l_2
1535931668496384428;233;1188.4250919306348;"undirected";u2l_2
1772202970054656694;485;1188.4250919306348;"undirected";u2l_2
2054059393548288655;485;1188.4250919306348;"undirected";u2l_2
2103163142275072547;486;1188.4250919306348;"undirected";u2l_2
2037950288232448898;486;1188.4250919306348;"undirected";u2l_2
1511597197492224082;383;1188.4250919306348;"undirected";u2l_2
1701606777159680089;383;1188.4250919306348;"undirected";u2l_2
2490379173625856018;487;1188.4250919306348;"undirected";u2l_2
;487;1188.4250919306348;"undirected";u2l_2
2363412776484864981;488;1188.4250919306348;"undirected";u2l_2
2333818832814080674;488;1188.4250919306348;"undirected";u2l_2
2069347304472576560;400;1188.4250919306348;"undirected";u2l_2
2307690021781504082;400;1188.4250919306348;"undirected";u2l_2
2422996597735424339;135;1188.4250919306348;"undirected";u2l_2
2367839369428992890;135;1188.4250919306348;"undirected";u2l_2
1841139543965696062;286;1188.4250919306348;"undirected";u2l_2
2295391424872448652;101;1188.4250919306348;"undirected";u2l_2
1947316864942080260;101;10235.98102165468;"undirected";u2l_2
1475606831169536666;489;1188.4250919306348;"undirected";u2l_2
1419536679043072768;489;1188.4250919306348;"undirected";u2l_2
2056593935958016326;103;1188.4250919306348;"undirected";u2l_2
2038852323639296781;103;1188.4250919306348;"undirected";u2l_2
2056593935958016326;396;1188.4250919306348;"undirected";u2l_2
2038852323639296781;396;1188.4250919306348;"undirected";u2l_2
2350276400906240892;355;1188.4250919306348;"undirected";u2l_2
2417169996447744409;355;1188.4250919306348;"undirected";u2l_2
2103831915659264871;101;1188.4250919306348;"undirected";u2l_2
1231725585760256814;490;1188.4250919306348;"undirected";u2l_2
1085084304146432221;490;1188.4250919306348;"undirected";u2l_2
2042442312318976265;101;1188.4250919306348;"undirected";u2l_2
1928115198623744380;148;1188.4250919306348;"undirected";u2l_2
2037173234696192375;148;1188.4250919306348;"undirected";u2l_2
1729659381219328807;100;1188.4250919306348;"undirected";u2l_2
1852662337241088148;100;1188.4250919306348;"undirected";u2l_2
2082028556124160879;85;1188.4250919306348;"undirected";u2l_2
1393850157367296218;491;1188.4250919306348;"undirected";u2l_2
2370173038231553014;491;1188.4250919306348;"undirected";u2l_2
2149904952590336606;492;1188.4250919306348;"undirected";u2l_2
2265702631211008186;492;1188.4250919306348;"undirected";u2l_2
1721428646821888597;251;1188.4250919306348;"undirected";u2l_2
2064800527941632368;251;1188.4250919306348;"undirected";u2l_2
1949669777211392675;238;1188.4250919306348;"undirected";u2l_2
1841792236388352006;238;1188.4250919306348;"undirected";u2l_2
2187947113709568412;228;1188.4250919306348;"undirected";u2l_2
2198939218477056525;228;1188.4250919306348;"undirected";u2l_2
2499546814873600161;56;1188.4250919306348;"undirected";u2l_2
2339038417649664173;56;1188.4250919306348;"undirected";u2l_2
2038805179662336931;210;1188.4250919306348;"undirected";u2l_2
2167514352058368113;210;1188.4250919306348;"undirected";u2l_2
1787128593776640630;238;1188.4250919306348;"undirected";u2l_2
1847294752194560715;238;1188.4250919306348;"undirected";u2l_2
2184002781839360688;85;1188.4250919306348;"undirected";u2l_2
2289582724874240694;85;1188.4250919306348;"undirected";u2l_2
1684155754610688420;323;1188.4250919306348;"undirected";u2l_2
1318543886909440827;323;1188.4250919306348;"undirected";u2l_2
2289638827884544251;451;39824.31032932273;"undirected";u2l_2
2306306144731136607;451;1188.4250919306348;"undirected";u2l_2
1885674143744000364;451;1188.4250919306348;"undirected";u2l_2
2081668433182720161;451;1188.4250919306348;"undirected";u2l_2
2275717169545216616;451;1188.4250919306348;"undirected";u2l_2
1991628940115968366;451;1188.4250919306348;"undirected";u2l_2
2294579332120576693;451;1188.4250919306348;"undirected";u2l_2
2419761866604544543;373;1188.4250919306348;"undirected";u2l_2
2449499666513920526;373;1188.4250919306348;"undirected";u2l_2
1898722254389248435;439;1188.4250919306348;"undirected";u2l_2
2045956761583616911;439;1188.4250919306348;"undirected";u2l_2
1492384047169536044;493;1188.4250919306348;"undirected";u2l_2
2110553807912960795;493;1188.4250919306348;"undirected";u2l_2
1316961904492544367;196;1188.4250919306348;"undirected";u2l_2
1418171911241728488;196;1188.4250919306348;"undirected";u2l_2
2010503501053952141;259;1188.4250919306348;"undirected";u2l_2
2157629241556992639;259;1188.4250919306348;"undirected";u2l_2
1610422759194624326;76;1188.4250919306348;"undirected";u2l_2
1449296213835776389;76;1188.4250919306348;"undirected";u2l_2
2298351949185024465;101;1188.4250919306348;"undirected";u2l_2
1676651708547072981;298;1188.4250919306348;"undirected";u2l_2
2221470600134656638;298;1188.4250919306348;"undirected";u2l_2
2322183749632000680;494;1188.4250919306348;"undirected";u2l_2
2015326564777984111;494;4623.710181180928;"undirected";u2l_2
1030395529265152365;154;1188.4250919306348;"undirected";u2l_2
1261677270007809014;154;1188.4250919306348;"undirected";u2l_2
1742831274164224366;345;1188.4250919306348;"undirected";u2l_2
1770657301921792883;345;1188.4250919306348;"undirected";u2l_2
1754658498412544467;345;1188.4250919306348;"undirected";u2l_2
1795244538462208666;345;1188.4250919306348;"undirected";u2l_2
1030395529265152365;211;1188.4250919306348;"undirected";u2l_2
1261677270007809014;211;1188.4250919306348;"undirected";u2l_2
1838041941409792820;345;1188.4250919306348;"undirected";u2l_2
1764629055275008255;345;1188.4250919306348;"undirected";u2l_2
1701549373915136722;238;1188.4250919306348;"undirected";u2l_2
1520481714831360880;238;17989.098332504735;"undirected";u2l_2
1875573336965120174;4;1188.4250919306348;"undirected";u2l_2
1875573336965120174;364;1188.4250919306348;"undirected";u2l_2
1493567461654528465;364;1188.4250919306348;"undirected";u2l_2
1247377990090752323;495;1188.4250919306348;"undirected";u2l_2
1341338536640512760;495;1188.4250919306348;"undirected";u2l_2
1929777871060992500;496;1188.4250919306348;"undirected";u2l_2
2544678029230080652;496;1188.4250919306348;"undirected";u2l_2
2541878079651840461;388;1188.4250919306348;"undirected";u2l_2
2119440061693952805;388;1188.4250919306348;"undirected";u2l_2
2283001517965312444;192;1188.4250919306348;"undirected";u2l_2
2215259607662592740;192;27858.198030217307;"undirected";u2l_2
1972100747231232568;345;1188.4250919306348;"undirected";u2l_2
2348329555984384989;233;1188.4250919306348;"undirected";u2l_2
2380297014345728633;233;1188.4250919306348;"undirected";u2l_2
1860399771156480104;345;1188.4250919306348;"undirected";u2l_2
1879818786308096400;345;1188.4250919306348;"undirected";u2l_2
2034196964966400624;85;1188.4250919306348;"undirected";u2l_2
1987314486083584860;85;1188.4250919306348;"undirected";u2l_2
2095467550736385003;122;1188.4250919306348;"undirected";u2l_2
2190175262212096952;122;1188.4250919306348;"undirected";u2l_2
2338920717090816844;209;1188.4250919306348;"undirected";u2l_2
1590871220813825012;209;1188.4250919306348;"undirected";u2l_2
1760404090912768920;4;1188.4250919306348;"undirected";u2l_2
2033773122158592467;497;1188.4250919306348;"undirected";u2l_2
1785635077619712894;497;1188.4250919306348;"undirected";u2l_2
2317898689282048663;498;1188.4250919306348;"undirected";u2l_2
1756083714523136928;498;1188.4250919306348;"undirected";u2l_2
2229860927799296343;70;1188.4250919306348;"undirected";u2l_2
2075905157496832266;70;17989.098332504735;"undirected";u2l_2
2446755627008000533;499;1188.4250919306348;"undirected";u2l_2
2070675422445568243;499;1188.4250919306348;"undirected";u2l_2
2279272488108032380;266;1188.4250919306348;"undirected";u2l_2
2070675422445568243;266;1188.4250919306348;"undirected";u2l_2
2188011236229121006;70;1188.4250919306348;"undirected";u2l_2
1986769167843328325;156;1188.4250919306348;"undirected";u2l_2
1699469586333696333;156;1188.4250919306348;"undirected";u2l_2
2507765603893248640;239;1188.4250919306348;"undirected";u2l_2
2407669033861120638;239;1188.4250919306348;"undirected";u2l_2
2451124548272128880;459;1188.4250919306348;"undirected";u2l_2
2016032415809536216;142;1188.4250919306348;"undirected";u2l_2
2255561290678272516;142;1188.4250919306348;"undirected";u2l_2
2069347304472576560;65;1188.4250919306348;"undirected";u2l_2
1977254036897792873;65;1188.4250919306348;"undirected";u2l_2
1485212508749824932;70;1188.4250919306348;"undirected";u2l_2
1800271965454336148;70;1188.4250919306348;"undirected";u2l_2
2050665773793280683;70;1188.4250919306348;"undirected";u2l_2
2398742690922496656;87;1188.4250919306348;"undirected";u2l_2
2402672762159104109;87;1188.4250919306348;"undirected";u2l_2
2027350015344640544;500;1188.4250919306348;"undirected";u2l_2
2403910232834048372;500;1188.4250919306348;"undirected";u2l_2
1989497168330752880;187;1188.4250919306348;"undirected";u2l_2
2073552639492096475;187;1188.4250919306348;"undirected";u2l_2
1574096236183552353;501;1188.4250919306348;"undirected";u2l_2
1246679210655744798;501;1188.4250919306348;"undirected";u2l_2
2043059369934848603;148;1188.4250919306348;"undirected";u2l_2
2375100917612544350;148;1188.4250919306348;"undirected";u2l_2
2406265468747776075;135;1188.4250919306348;"undirected";u2l_2
1546476593348608423;135;1188.4250919306348;"undirected";u2l_2
2213524734476288947;502;1188.4250919306348;"undirected";u2l_2
2184555456888832618;502;1188.4250919306348;"undirected";u2l_2
1755046404423680429;227;1188.4250919306348;"undirected";u2l_2
2037666929442816600;227;1188.4250919306348;"undirected";u2l_2
1637216208027648325;116;1188.4250919306348;"undirected";u2l_2
1728485420695552320;116;1188.4250919306348;"undirected";u2l_2
1964739852763136930;159;1188.4250919306348;"undirected";u2l_2
2025891655843840737;159;1188.4250919306348;"undirected";u2l_2
2540929579745280116;346;1188.4250919306348;"undirected";u2l_2
1480205717733376910;346;4623.710181180928;"undirected";u2l_2
2167670573105152911;503;1188.4250919306348;"undirected";u2l_2
2314302081990656639;503;1188.4250919306348;"undirected";u2l_2
1935849948184576834;504;1188.4250919306348;"undirected";u2l_2
1789879763599360480;504;1188.4250919306348;"undirected";u2l_2
2324696666210304367;505;1188.4250919306348;"undirected";u2l_2
2301155388424192852;505;1188.4250919306348;"undirected";u2l_2
2234169585303552346;99;1188.4250919306348;"undirected";u2l_2
2388935208599552518;99;1188.4250919306348;"undirected";u2l_2
1807574701703168263;330;1188.4250919306348;"undirected";u2l_2
1790318512963584297;330;1188.4250919306348;"undirected";u2l_2
2283658580852736215;192;1188.4250919306348;"undirected";u2l_2
2277158307233792951;192;1188.4250919306348;"undirected";u2l_2
1934378737336320777;274;1188.4250919306348;"undirected";u2l_2
1917950638424064918;274;1188.4250919306348;"undirected";u2l_2
